timestamp,free_heap,largest_block,ratio,event_context
4.7,354360,286716,0.809109,unknown
9.7,353684,286716,0.810656,unknown
14.7,353396,286716,0.811316,unknown
19.7,351988,286716,0.814562,unknown
24.7,351684,286716,0.815266,unknown
29.7,351564,286716,0.815544,unknown
34.7,351276,286716,0.816213,unknown
39.7,348660,286716,0.822337,unknown
44.7,348468,286716,0.82279,unknown
49.8,348276,286716,0.823244,unknown
54.8,348044,286716,0.823792,unknown
60.0,355272,286716,0.807032,unknown
65.0,354816,286716,0.80807,unknown
70.0,354216,286716,0.809438,unknown
75.0,353420,286716,0.811261,unknown
80.0,353260,286716,0.811629,unknown
85.0,351912,286716,0.814738,unknown
90.0,351680,286716,0.815275,unknown
95.0,351428,286716,0.81586,unknown
100.1,351268,286716,0.816231,unknown
105.1,348688,286716,0.822271,unknown
110.1,348568,286716,0.822554,unknown
115.1,348368,286716,0.823026,unknown
120.3,355272,286716,0.807032,unknown
125.3,354064,286716,0.809786,unknown
130.3,347612,286716,0.824816,unknown
135.3,340640,286716,0.841698,unknown
140.3,338456,286716,0.847129,unknown
145.4,327252,278524,0.851099,unknown
150.4,325116,278524,0.856691,unknown
155.4,322556,278524,0.86349,unknown
160.4,317768,270332,0.850721,unknown
165.4,313000,270332,0.86368,unknown
170.4,305648,258044,0.844252,unknown
175.4,321264,270332,0.841464,unknown
180.8,340228,262140,0.770483,unknown
185.8,347020,262140,0.755403,unknown
190.8,346252,262140,0.757079,unknown
195.8,345824,262140,0.758016,unknown
200.8,344888,262140,0.760073,unknown
205.8,344168,262140,0.761663,unknown
210.8,343968,262140,0.762106,unknown
215.8,343848,262140,0.762372,unknown
220.8,342336,262140,0.765739,unknown
225.9,341056,262140,0.768613,unknown
230.9,340856,262140,0.769064,unknown
235.9,340664,262140,0.769497,unknown
241.1,347868,262140,0.753562,unknown
246.1,347292,262140,0.754812,unknown
251.1,346732,262140,0.756031,unknown
256.2,345820,262140,0.758024,unknown
261.2,345548,262140,0.758621,unknown
266.2,344144,262140,0.761716,unknown
271.2,343872,262140,0.762319,unknown
276.2,343600,262140,0.762922,unknown
281.2,343440,262140,0.763277,unknown
286.2,340924,262140,0.76891,unknown
291.2,340724,262140,0.769362,unknown
296.2,340452,262140,0.769976,unknown
301.5,347868,262140,0.753562,unknown
306.5,346112,262140,0.757385,unknown
311.5,340228,262140,0.770483,unknown
316.5,333468,262140,0.786102,unknown
321.5,324780,262140,0.807131,unknown
326.5,319992,262140,0.819208,unknown
331.5,317600,262140,0.825378,unknown
336.5,315072,262140,0.832,unknown
341.6,307852,258044,0.838208,unknown
346.6,305980,258044,0.843336,unknown
351.6,320116,270332,0.844481,unknown
356.6,313856,262140,0.835224,unknown
361.9,339592,258044,0.759865,unknown
366.9,338992,258044,0.76121,unknown
371.9,338400,258044,0.762541,unknown
376.9,337748,258044,0.764013,unknown
381.9,337060,258044,0.765573,unknown
386.9,335988,258044,0.768016,unknown
392.0,335828,258044,0.768381,unknown
397.0,335624,258044,0.768848,unknown
402.0,334672,258044,0.771035,unknown
407.0,332680,258044,0.775652,unknown
412.0,332488,258044,0.7761,unknown
417.0,332216,258044,0.776736,unknown
422.3,339800,258044,0.7594,unknown
427.3,339232,258044,0.760671,unknown
432.3,338720,258044,0.761821,unknown
437.3,337896,258044,0.763679,unknown
442.3,337656,258044,0.764222,unknown
447.3,336284,258044,0.76734,unknown
452.3,335908,258044,0.768198,unknown
457.3,335748,258044,0.768565,unknown
462.3,335576,258044,0.768958,unknown
467.3,333024,258044,0.774851,unknown
472.4,332820,258044,0.775326,unknown
477.4,332556,258044,0.775941,unknown
482.6,339800,258044,0.7594,unknown
