timestamp,free_heap,largest_block,ratio,event_context
4.7,154156,110588,0.717377,unknown
9.7,154156,110588,0.717377,unknown
14.7,154156,110588,0.717377,unknown
19.7,154156,110588,0.717377,unknown
24.7,154156,110588,0.717377,unknown
29.7,154156,110588,0.717377,unknown
34.7,154156,110588,0.717377,unknown
39.7,154156,110588,0.717377,unknown
44.7,154156,110588,0.717377,unknown
49.7,154156,110588,0.717377,unknown
54.7,154156,110588,0.717377,unknown
60.1,154156,110588,0.717377,unknown
65.1,154156,110588,0.717377,unknown
70.1,154156,110588,0.717377,unknown
75.1,154156,110588,0.717377,unknown
80.1,154156,110588,0.717377,unknown
85.1,154156,110588,0.717377,unknown
90.1,154156,110588,0.717377,unknown
95.1,154156,110588,0.717377,unknown
100.1,154156,110588,0.717377,unknown
105.1,154156,110588,0.717377,unknown
110.1,154156,110588,0.717377,unknown
115.1,154156,110588,0.717377,unknown
120.4,154156,110588,0.717377,unknown
125.4,154156,110588,0.717377,unknown
130.4,154156,110588,0.717377,unknown
135.4,154156,110588,0.717377,unknown
140.4,154156,110588,0.717377,unknown
145.4,154156,110588,0.717377,unknown
150.4,154156,110588,0.717377,unknown
155.4,154156,110588,0.717377,unknown
160.4,154156,110588,0.717377,unknown
165.4,154156,110588,0.717377,unknown
170.4,154156,110588,0.717377,unknown
175.4,154156,110588,0.717377,unknown
180.8,154156,110588,0.717377,unknown
185.8,154156,110588,0.717377,unknown
190.8,154156,110588,0.717377,unknown
195.8,154156,110588,0.717377,unknown
200.8,154156,110588,0.717377,unknown
205.8,154156,110588,0.717377,unknown
210.8,154156,110588,0.717377,unknown
215.8,154156,110588,0.717377,unknown
220.8,154156,110588,0.717377,unknown
225.8,154156,110588,0.717377,unknown
230.8,154156,110588,0.717377,unknown
235.8,154156,110588,0.717377,unknown
241.2,154156,110588,0.717377,unknown
246.2,154156,110588,0.717377,unknown
251.2,154156,110588,0.717377,unknown
256.2,154156,110588,0.717377,unknown
261.2,154156,110588,0.717377,unknown
266.2,154156,110588,0.717377,unknown
271.2,154156,110588,0.717377,unknown
276.2,154156,110588,0.717377,unknown
281.2,154156,110588,0.717377,unknown
286.2,154156,110588,0.717377,unknown
291.2,154156,110588,0.717377,unknown
296.2,154156,110588,0.717377,unknown
301.5,154156,110588,0.717377,unknown
306.5,154156,110588,0.717377,unknown
311.5,154156,110588,0.717377,unknown
316.5,154156,110588,0.717377,unknown
321.5,154156,110588,0.717377,unknown
326.5,154156,110588,0.717377,unknown
331.5,154156,110588,0.717377,unknown
336.5,154156,110588,0.717377,unknown
341.5,154156,110588,0.717377,unknown
346.5,154156,110588,0.717377,unknown
351.5,154156,110588,0.717377,unknown
356.5,154156,110588,0.717377,unknown
361.9,154156,110588,0.717377,unknown
366.9,154156,110588,0.717377,unknown
371.9,154156,110588,0.717377,unknown
376.9,154156,110588,0.717377,unknown
381.9,154156,110588,0.717377,unknown
386.9,154156,110588,0.717377,unknown
391.9,154156,110588,0.717377,unknown
396.9,154156,110588,0.717377,unknown
401.9,154156,110588,0.717377,unknown
406.9,154156,110588,0.717377,unknown
411.9,154156,110588,0.717377,unknown
416.9,154156,110588,0.717377,unknown
422.3,154156,110588,0.717377,unknown
427.3,154156,110588,0.717377,unknown
432.3,154156,110588,0.717377,unknown
437.3,154156,110588,0.717377,unknown
442.3,154156,110588,0.717377,unknown
447.3,154156,110588,0.717377,unknown
452.3,154156,110588,0.717377,unknown
457.3,154156,110588,0.717377,unknown
462.3,154156,110588,0.717377,unknown
467.3,154156,110588,0.717377,unknown
472.3,154156,110588,0.717377,unknown
477.3,154156,110588,0.717377,unknown
482.7,154156,110588,0.717377,unknown
