timestamp,free_heap,largest_block,ratio,event_context
0.8,236096,188412,0.798031,unknown
5.8,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
10.8,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
15.8,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
20.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
25.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
30.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
35.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
40.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
45.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
50.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
55.9,240576,188412,0.78317,WEATHER_EVENT WEATHER EVENT ENDED
