timestamp,free_heap,largest_block,ratio,event_context
4.7,152612,110588,0.724635,unknown
9.7,152612,110588,0.724635,unknown
14.7,152612,110588,0.724635,unknown
19.7,152612,110588,0.724635,unknown
24.7,152612,110588,0.724635,unknown
29.7,152612,110588,0.724635,unknown
34.7,152612,110588,0.724635,unknown
39.7,152612,110588,0.724635,unknown
44.7,152612,110588,0.724635,unknown
49.7,152612,110588,0.724635,unknown
54.7,152612,110588,0.724635,unknown
60.1,152612,110588,0.724635,unknown
65.1,152612,110588,0.724635,unknown
70.1,152612,110588,0.724635,unknown
75.1,152612,110588,0.724635,unknown
80.1,152612,110588,0.724635,unknown
85.1,152612,110588,0.724635,unknown
90.1,152612,110588,0.724635,unknown
95.1,152612,110588,0.724635,unknown
100.1,152612,110588,0.724635,unknown
105.1,152612,110588,0.724635,unknown
110.1,152612,110588,0.724635,unknown
115.1,152612,110588,0.724635,unknown
120.4,152612,110588,0.724635,unknown
125.4,152612,110588,0.724635,unknown
130.4,152612,110588,0.724635,unknown
135.4,152612,110588,0.724635,unknown
140.4,152612,110588,0.724635,unknown
145.4,152612,110588,0.724635,unknown
150.4,152612,110588,0.724635,unknown
155.4,152612,110588,0.724635,unknown
160.4,152612,110588,0.724635,unknown
165.4,152612,110588,0.724635,unknown
170.4,152612,110588,0.724635,unknown
175.4,152612,110588,0.724635,unknown
180.8,152612,110588,0.724635,unknown
185.8,152612,110588,0.724635,unknown
190.8,152612,110588,0.724635,unknown
195.8,152612,110588,0.724635,unknown
200.8,152612,110588,0.724635,unknown
205.8,152612,110588,0.724635,unknown
210.8,152612,110588,0.724635,unknown
215.8,152612,110588,0.724635,unknown
220.8,152612,110588,0.724635,unknown
225.8,152612,110588,0.724635,unknown
230.8,152612,110588,0.724635,unknown
235.8,152612,110588,0.724635,unknown
241.2,152612,110588,0.724635,unknown
246.2,152612,110588,0.724635,unknown
251.2,152612,110588,0.724635,unknown
256.2,152612,110588,0.724635,unknown
261.2,152612,110588,0.724635,unknown
266.2,152612,110588,0.724635,unknown
271.2,152612,110588,0.724635,unknown
276.2,152612,110588,0.724635,unknown
281.2,152612,110588,0.724635,unknown
286.2,152612,110588,0.724635,unknown
291.2,152612,110588,0.724635,unknown
296.2,152612,110588,0.724635,unknown
301.5,152612,110588,0.724635,unknown
306.5,152612,110588,0.724635,unknown
311.5,152612,110588,0.724635,unknown
316.5,152612,110588,0.724635,unknown
321.5,152612,110588,0.724635,unknown
326.5,152612,110588,0.724635,unknown
331.5,152612,110588,0.724635,unknown
336.5,152612,110588,0.724635,unknown
341.5,152612,110588,0.724635,unknown
346.5,152612,110588,0.724635,unknown
351.5,152612,110588,0.724635,unknown
356.5,152612,110588,0.724635,unknown
361.9,152612,110588,0.724635,unknown
366.9,152612,110588,0.724635,unknown
371.9,152612,110588,0.724635,unknown
376.9,152612,110588,0.724635,unknown
381.9,152612,110588,0.724635,unknown
386.9,152612,110588,0.724635,unknown
391.9,152612,110588,0.724635,unknown
396.9,152612,110588,0.724635,unknown
401.9,152612,110588,0.724635,unknown
406.9,152612,110588,0.724635,unknown
411.9,152612,110588,0.724635,unknown
416.9,152612,110588,0.724635,unknown
422.3,152612,110588,0.724635,unknown
427.3,152612,110588,0.724635,unknown
432.3,152612,110588,0.724635,unknown
437.3,152612,110588,0.724635,unknown
442.3,152612,110588,0.724635,unknown
447.3,152612,110588,0.724635,unknown
452.3,152612,110588,0.724635,unknown
457.3,152612,110588,0.724635,unknown
462.3,152612,110588,0.724635,unknown
467.3,152612,110588,0.724635,unknown
472.3,152612,110588,0.724635,unknown
477.3,152612,110588,0.724635,unknown
482.7,152612,110588,0.724635,unknown
487.7,152612,110588,0.724635,unknown
492.7,152612,110588,0.724635,unknown
497.7,152612,110588,0.724635,unknown
502.7,152612,110588,0.724635,unknown
507.7,152612,110588,0.724635,unknown
512.7,152612,110588,0.724635,unknown
517.7,152612,110588,0.724635,unknown
522.7,152612,110588,0.724635,unknown
527.7,152612,110588,0.724635,unknown
532.8,152612,110588,0.724635,unknown
537.8,152612,110588,0.724635,unknown
542.8,152612,110588,0.724635,unknown
547.8,152612,110588,0.724635,unknown
552.8,152612,110588,0.724635,unknown
557.8,152612,110588,0.724635,unknown
562.8,152612,110588,0.724635,unknown
567.8,152612,110588,0.724635,unknown
572.8,152612,110588,0.724635,unknown
577.8,152612,110588,0.724635,unknown
582.8,152612,110588,0.724635,unknown
587.8,152612,110588,0.724635,unknown
592.8,152612,110588,0.724635,unknown
597.8,152612,110588,0.724635,unknown
602.9,152612,110588,0.724635,unknown
607.9,152612,110588,0.724635,unknown
612.9,152612,110588,0.724635,unknown
617.9,152612,110588,0.724635,unknown
622.9,152612,110588,0.724635,unknown
627.9,152612,110588,0.724635,unknown
632.9,152612,110588,0.724635,unknown
637.9,152612,110588,0.724635,unknown
642.9,152612,110588,0.724635,unknown
647.9,152612,110588,0.724635,unknown
652.9,152612,110588,0.724635,unknown
657.9,152612,110588,0.724635,unknown
663.3,152612,110588,0.724635,unknown
668.3,152612,110588,0.724635,unknown
673.3,152612,110588,0.724635,unknown
678.3,152612,110588,0.724635,unknown
683.3,152612,110588,0.724635,unknown
688.3,152612,110588,0.724635,unknown
693.3,152612,110588,0.724635,unknown
698.3,152612,110588,0.724635,unknown
703.3,152612,110588,0.724635,unknown
708.3,152612,110588,0.724635,unknown
713.3,152612,110588,0.724635,unknown
718.3,152612,110588,0.724635,unknown
723.3,152612,110588,0.724635,unknown
728.3,152612,110588,0.724635,unknown
733.3,152612,110588,0.724635,unknown
738.3,152612,110588,0.724635,unknown
743.3,152612,110588,0.724635,unknown
748.3,152612,110588,0.724635,unknown
753.3,152612,110588,0.724635,unknown
758.3,152612,110588,0.724635,unknown
763.3,152612,110588,0.724635,unknown
768.3,152612,110588,0.724635,unknown
773.3,152612,110588,0.724635,unknown
778.3,152612,110588,0.724635,unknown
783.7,152612,110588,0.724635,unknown
788.7,152612,110588,0.724635,unknown
793.7,152612,110588,0.724635,unknown
798.7,152612,110588,0.724635,unknown
803.7,152612,110588,0.724635,unknown
808.7,152612,110588,0.724635,unknown
813.7,152612,110588,0.724635,unknown
818.7,152612,110588,0.724635,unknown
823.7,152612,110588,0.724635,unknown
828.7,152612,110588,0.724635,unknown
833.7,152612,110588,0.724635,unknown
838.7,152612,110588,0.724635,unknown
844.1,152612,110588,0.724635,unknown
849.1,152612,110588,0.724635,unknown
854.1,152612,110588,0.724635,unknown
859.1,152612,110588,0.724635,unknown
864.1,152612,110588,0.724635,unknown
869.1,152612,110588,0.724635,unknown
874.1,152612,110588,0.724635,unknown
879.1,152612,110588,0.724635,unknown
884.1,152612,110588,0.724635,unknown
889.1,152612,110588,0.724635,unknown
894.1,152612,110588,0.724635,unknown
899.1,152612,110588,0.724635,unknown
904.1,152612,110588,0.724635,unknown
909.1,152612,110588,0.724635,unknown
914.1,152612,110588,0.724635,unknown
919.1,152612,110588,0.724635,unknown
924.1,152612,110588,0.724635,unknown
929.1,152612,110588,0.724635,unknown
934.1,152612,110588,0.724635,unknown
939.1,152612,110588,0.724635,unknown
944.1,152612,110588,0.724635,unknown
949.1,152612,110588,0.724635,unknown
954.1,152612,110588,0.724635,unknown
959.1,152612,110588,0.724635,unknown
964.2,152612,110588,0.724635,unknown
969.2,152612,110588,0.724635,unknown
974.2,152612,110588,0.724635,unknown
979.2,152612,110588,0.724635,unknown
984.2,152612,110588,0.724635,unknown
