timestamp,free_heap,largest_block,ratio,event_context
4.7,354728,278524,0.785176,unknown
9.7,354496,278524,0.78569,unknown
14.7,354264,278524,0.786205,unknown
19.7,353992,278524,0.786809,unknown
24.7,353720,278524,0.787414,unknown
29.7,353560,278524,0.78777,unknown
34.7,353328,278524,0.788287,unknown
39.7,353064,278524,0.788877,unknown
44.7,352824,278524,0.789413,unknown
49.8,352632,278524,0.789843,unknown
54.8,348828,278524,0.798457,unknown
60.0,355052,278524,0.78446,unknown
65.0,354676,278524,0.785291,unknown
70.0,354436,278524,0.785823,unknown
75.0,354164,278524,0.786427,unknown
80.0,353828,278524,0.787173,unknown
85.0,353596,278524,0.78769,unknown
90.1,353364,278524,0.788207,unknown
95.1,353244,278524,0.788475,unknown
100.1,352940,278524,0.789154,unknown
105.1,352780,278524,0.789512,unknown
110.1,352476,278524,0.790193,unknown
115.1,352284,278524,0.790623,unknown
120.3,355056,278524,0.784451,unknown
125.3,354656,278524,0.785336,unknown
130.3,348748,278524,0.79864,unknown
135.4,346052,278524,0.804862,unknown
140.4,339832,278524,0.819593,unknown
145.4,334076,278524,0.833714,unknown
150.4,328120,278524,0.848848,unknown
155.4,322260,278524,0.864284,unknown
160.4,317780,270332,0.850689,unknown
165.4,312324,270332,0.86555,unknown
170.4,307100,262140,0.853598,unknown
175.4,321548,262140,0.815244,unknown
180.8,344212,262140,0.761566,unknown
185.8,349176,262140,0.750739,unknown
190.8,348904,262140,0.751324,unknown
195.8,348664,262140,0.751841,unknown
200.8,348460,262140,0.752281,unknown
205.9,348300,262140,0.752627,unknown
210.9,347964,262140,0.753354,unknown
215.9,347724,262140,0.753874,unknown
220.9,347524,262140,0.754308,unknown
225.9,347260,262140,0.754881,unknown
230.9,347028,262140,0.755386,unknown
235.9,344796,262140,0.760276,unknown
241.2,349568,262140,0.749897,unknown
246.2,349328,262140,0.750412,unknown
251.2,349016,262140,0.751083,unknown
256.2,348792,262140,0.751565,unknown
261.2,348448,262140,0.752307,unknown
266.2,348216,262140,0.752809,unknown
271.2,347936,262140,0.753414,unknown
276.2,347736,262140,0.753848,unknown
281.3,347456,262140,0.754455,unknown
286.3,347336,262140,0.754716,unknown
291.3,347176,262140,0.755064,unknown
296.3,346864,262140,0.755743,unknown
301.5,349568,262140,0.749897,unknown
306.5,348924,262140,0.751281,unknown
311.6,343328,262140,0.763526,unknown
316.6,340388,262140,0.770121,unknown
321.6,334980,262140,0.782554,unknown
326.6,329380,262140,0.795859,unknown
331.6,323656,262140,0.809934,unknown
336.6,317548,262140,0.825513,unknown
341.6,312424,262140,0.839052,unknown
